Sensor name;Date;dX;dY
Tilt 1;29.08.2021 03:00:05;-1.060;0.050
Tilt 1;29.08.2021 04:00:27;-1.062;0.052
Tilt 1;29.08.2021 05:00:04;-1.060;0.050
Tilt 1;29.08.2021 06:00:04;-1.062;0.052
Tilt 1;29.08.2021 07:00:05;-1.062;0.048
Tilt 1;29.08.2021 08:00:07;-1.062;0.048
Tilt 1;29.08.2021 09:00:04;-1.062;0.046
Tilt 1;29.08.2021 10:00:04;-1.067;0.042
Tilt 1;29.08.2021 11:00:05;-1.064;0.039
Tilt 1;29.08.2021 12:00:40;-1.060;0.039
Tilt 1;29.08.2021 13:00:05;-1.056;0.037
Tilt 1;29.08.2021 14:00:04;-1.053;0.039
Tilt 1;29.08.2021 15:00:04;-1.058;0.035
Tilt 1;29.08.2021 16:00:07;-1.056;0.035
Tilt 1;29.08.2021 17:00:04;-1.056;0.037
Tilt 1;29.08.2021 18:00:05;-1.056;0.041
Tilt 1;29.08.2021 19:00:04;-1.051;0.048
Tilt 1;29.08.2021 20:00:06;-1.056;0.046
Tilt 1;29.08.2021 21:00:04;-1.058;0.044
Tilt 1;29.08.2021 22:00:05;-1.060;0.046
Tilt 1;29.08.2021 23:00:04;-1.060;0.044
Tilt 1;30.08.2021 00:00:06;-1.060;0.048
Tilt 1;30.08.2021 01:00:04;-1.060;0.048
Tilt 1;30.08.2021 02:00:04;-1.060;0.048
Tilt 1;30.08.2021 03:00:05;-1.060;0.050
Tilt 1;30.08.2021 04:00:06;-1.062;0.050
Tilt 1;30.08.2021 05:00:04;-1.062;0.052
Tilt 1;30.08.2021 06:00:05;-1.062;0.050
Tilt 1;30.08.2021 07:00:04;-1.062;0.050
Tilt 1;30.08.2021 08:00:07;-1.062;0.048
Tilt 1;30.08.2021 09:00:04;-1.062;0.046
Tilt 1;30.08.2021 10:00:04;-1.067;0.044
Tilt 1;30.08.2021 11:00:04;-1.062;0.041
Tilt 1;30.08.2021 12:00:07;-1.060;0.039
Tilt 1;30.08.2021 13:00:04;-1.060;0.039
Tilt 1;30.08.2021 14:00:04;-1.056;0.041
Tilt 1;30.08.2021 15:00:04;-1.056;0.037
Tilt 1;30.08.2021 16:00:07;-1.058;0.037
Tilt 1;30.08.2021 17:00:05;-1.053;0.042
Tilt 1;30.08.2021 18:00:04;-1.053;0.042
Tilt 1;30.08.2021 19:00:04;-1.049;0.050
Tilt 1;30.08.2021 20:00:07;-1.054;0.046
Tilt 1;30.08.2021 21:00:04;-1.056;0.048
Tilt 1;30.08.2021 22:00:05;-1.058;0.048
Tilt 1;30.08.2021 23:00:04;-1.060;0.048
Tilt 1;31.08.2021 00:00:06;-1.056;0.048
Tilt 1;31.08.2021 01:00:04;-1.060;0.052
Tilt 1;31.08.2021 02:00:05;-1.060;0.052
Tilt 1;31.08.2021 03:00:05;-1.060;0.052
Tilt 1;31.08.2021 04:00:06;-1.060;0.052
Tilt 1;31.08.2021 05:00:04;-1.058;0.050
Tilt 1;31.08.2021 06:00:05;-1.056;0.050
Tilt 1;31.08.2021 07:00:05;-1.058;0.048
Tilt 1;31.08.2021 08:00:07;-1.060;0.046
Tilt 1;31.08.2021 09:00:04;-1.058;0.048
Tilt 1;31.08.2021 10:00:05;-1.056;0.046
Tilt 1;31.08.2021 11:00:05;-1.058;0.042
Tilt 1;31.08.2021 12:00:07;-1.056;0.041
Tilt 1;31.08.2021 13:00:04;-1.056;0.039
Tilt 1;31.08.2021 14:00:04;-1.056;0.039
Tilt 1;31.08.2021 15:00:04;-1.058;0.039
Tilt 1;31.08.2021 16:00:07;-1.058;0.039
Tilt 1;31.08.2021 17:00:04;-1.056;0.039
Tilt 1;31.08.2021 18:00:04;-1.053;0.044
Tilt 1;31.08.2021 19:00:04;-1.051;0.050
Tilt 1;31.08.2021 20:00:07;-1.056;0.048
Tilt 1;31.08.2021 21:00:05;-1.056;0.048
Tilt 1;31.08.2021 22:00:04;-1.058;0.048
Tilt 1;31.08.2021 23:00:04;-1.058;0.048
Tilt 1;01.09.2021 00:00:07;-1.058;0.050
Tilt 1;01.09.2021 01:00:05;-1.056;0.050
Tilt 1;01.09.2021 02:00:04;-1.060;0.052
Tilt 1;01.09.2021 03:00:04;-1.060;0.052
Tilt 1;01.09.2021 04:00:07;-1.060;0.052
Tilt 1;01.09.2021 05:00:04;-1.062;0.053
Tilt 1;01.09.2021 06:00:05;-1.060;0.052
Tilt 1;01.09.2021 07:00:04;-1.060;0.053
Tilt 1;01.09.2021 08:00:06;-1.062;0.052
Tilt 1;01.09.2021 09:00:04;-1.060;0.050
Tilt 1;01.09.2021 10:00:05;-1.064;0.048
Tilt 1;01.09.2021 11:00:05;-1.064;0.044
Tilt 1;01.09.2021 12:00:06;-1.062;0.044
Tilt 1;01.09.2021 13:00:04;-1.056;0.044
Tilt 1;01.09.2021 14:00:05;-1.053;0.046
Tilt 1;01.09.2021 15:00:05;-1.056;0.042
Tilt 1;01.09.2021 16:00:06;-1.053;0.044
Tilt 1;01.09.2021 17:00:04;-1.049;0.052
Tilt 1;01.09.2021 18:00:04;-1.047;0.055
Tilt 1;01.09.2021 19:00:04;-1.053;0.050
Tilt 1;01.09.2021 20:00:07;-1.056;0.050
Tilt 1;01.09.2021 21:00:04;-1.056;0.048
Tilt 1;01.09.2021 22:00:04;-1.060;0.050
Tilt 1;01.09.2021 23:00:05;-1.062;0.052
Tilt 1;02.09.2021 00:00:07;-1.060;0.052
Tilt 1;02.09.2021 01:00:05;-1.060;0.052
Tilt 1;02.09.2021 02:00:04;-1.062;0.052
Tilt 1;02.09.2021 03:00:04;-1.062;0.053
Tilt 1;02.09.2021 04:00:07;-1.062;0.053
Tilt 1;02.09.2021 05:00:05;-1.062;0.055
Tilt 1;02.09.2021 06:00:05;-1.062;0.055
Tilt 1;02.09.2021 07:00:04;-1.060;0.053
Tilt 1;02.09.2021 08:00:06;-1.062;0.053
Tilt 1;02.09.2021 09:00:04;-1.062;0.052
Tilt 1;02.09.2021 10:00:05;-1.066;0.052
Tilt 1;02.09.2021 11:00:04;-1.062;0.046
Tilt 1;02.09.2021 12:00:06;-1.060;0.046
Tilt 1;02.09.2021 13:00:04;-1.056;0.048
Tilt 1;02.09.2021 14:00:05;-1.054;0.046
Tilt 1;02.09.2021 15:00:04;-1.056;0.042
Tilt 1;02.09.2021 16:00:06;-1.054;0.046
Tilt 1;02.09.2021 17:00:04;-1.058;0.044
Tilt 1;02.09.2021 18:00:04;-1.053;0.052
Tilt 1;02.09.2021 19:00:05;-1.051;0.055
Tilt 1;02.09.2021 20:00:07;-1.056;0.053
Tilt 1;02.09.2021 21:00:04;-1.058;0.053
Tilt 1;02.09.2021 22:00:04;-1.058;0.052
Tilt 1;02.09.2021 23:00:05;-1.058;0.052
Tilt 1;03.09.2021 00:00:07;-1.060;0.052
Tilt 1;03.09.2021 01:00:04;-1.058;0.052
Tilt 1;03.09.2021 02:00:04;-1.058;0.052
Tilt 1;03.09.2021 03:00:05;-1.060;0.052
Tilt 1;03.09.2021 04:00:07;-1.060;0.052
Tilt 1;03.09.2021 05:00:05;-1.060;0.053
Tilt 1;03.09.2021 06:00:04;-1.058;0.053
Tilt 1;03.09.2021 07:00:04;-1.058;0.053
Tilt 1;03.09.2021 08:00:07;-1.060;0.052
Tilt 1;03.09.2021 09:00:05;-1.056;0.052
Tilt 1;03.09.2021 10:00:05;-1.056;0.052
Tilt 1;03.09.2021 11:00:04;-1.056;0.048
Tilt 1;03.09.2021 12:00:06;-1.056;0.048
Tilt 1;03.09.2021 13:00:04;-1.056;0.048
Tilt 1;03.09.2021 14:00:05;-1.056;0.048
Tilt 1;03.09.2021 15:00:04;-1.056;0.048
Tilt 1;03.09.2021 16:00:06;-1.056;0.048
Tilt 1;03.09.2021 17:00:04;-1.056;0.048
Tilt 1;03.09.2021 18:00:05;-1.058;0.050
Tilt 1;03.09.2021 19:00:05;-1.060;0.053
Tilt 1;03.09.2021 20:00:26;-1.060;0.055
Tilt 1;03.09.2021 21:00:04;-1.062;0.055
Tilt 1;03.09.2021 22:00:05;-1.060;0.057
Tilt 1;03.09.2021 23:00:05;-1.062;0.057
Tilt 1;04.09.2021 00:00:06;-1.062;0.055
Tilt 1;04.09.2021 01:00:04;-1.060;0.057
Tilt 1;04.09.2021 02:00:05;-1.060;0.055
Tilt 1;04.09.2021 03:00:05;-1.062;0.057
Tilt 1;04.09.2021 04:00:07;-1.062;0.059
Tilt 1;04.09.2021 05:00:04;-1.062;0.059
Tilt 1;04.09.2021 06:00:04;-1.066;0.059
Tilt 1;04.09.2021 07:00:05;-1.062;0.061
Tilt 1;04.09.2021 08:00:06;-1.064;0.057
Tilt 1;04.09.2021 09:00:04;-1.066;0.057
Tilt 1;04.09.2021 10:00:05;-1.069;0.052
Tilt 1;04.09.2021 11:00:04;-1.062;0.052
Tilt 1;04.09.2021 12:00:07;-1.062;0.050
Tilt 1;04.09.2021 13:00:04;-1.062;0.048
Tilt 1;04.09.2021 14:00:04;-1.056;0.050
Tilt 1;04.09.2021 15:00:04;-1.060;0.048
Tilt 1;04.09.2021 16:00:07;-1.053;0.053
Tilt 1;04.09.2021 17:00:05;-1.051;0.059
Tilt 1;04.09.2021 18:00:05;-1.054;0.055
Tilt 1;04.09.2021 19:00:04;-1.058;0.053
Tilt 1;04.09.2021 20:00:06;-1.060;0.052
Tilt 1;04.09.2021 21:00:04;-1.060;0.053
Tilt 1;04.09.2021 22:00:05;-1.060;0.053
Tilt 1;04.09.2021 23:00:05;-1.062;0.055
Tilt 1;05.09.2021 00:00:06;-1.066;0.053
Tilt 1;05.09.2021 01:00:04;-1.062;0.053
Tilt 1;05.09.2021 02:00:04;-1.064;0.053
Tilt 1;05.09.2021 03:00:05;-1.062;0.055
Tilt 1;05.09.2021 04:00:07;-1.064;0.053
Tilt 1;05.09.2021 05:00:04;-1.064;0.055
Tilt 1;05.09.2021 06:00:04;-1.064;0.055
Tilt 1;05.09.2021 07:00:05;-1.062;0.053
Tilt 1;05.09.2021 08:00:07;-1.062;0.053
Tilt 1;05.09.2021 09:00:04;-1.060;0.053
Tilt 1;05.09.2021 10:00:04;-1.062;0.052
Tilt 1;05.09.2021 11:00:05;-1.060;0.053
Tilt 1;05.09.2021 12:00:07;-1.060;0.052
Tilt 1;05.09.2021 13:00:05;-1.060;0.052
Tilt 1;05.09.2021 14:00:04;-1.056;0.052
Tilt 1;05.09.2021 15:00:04;-1.060;0.052
Tilt 1;05.09.2021 16:00:07;-1.060;0.052
Tilt 1;05.09.2021 17:00:05;-1.060;0.052
Tilt 1;05.09.2021 18:00:05;-1.060;0.052
Tilt 1;05.09.2021 19:00:04;-1.062;0.053
Tilt 1;05.09.2021 20:00:06;-1.060;0.052
Tilt 1;05.09.2021 21:00:04;-1.060;0.053
Tilt 1;05.09.2021 22:00:04;-1.062;0.053
Tilt 1;05.09.2021 23:00:05;-1.062;0.055
Tilt 1;06.09.2021 00:00:06;-1.062;0.055
Tilt 1;06.09.2021 01:00:04;-1.062;0.055
Tilt 1;06.09.2021 02:00:05;-1.062;0.055
Tilt 1;06.09.2021 03:00:05;-1.062;0.057
Tilt 1;06.09.2021 04:00:07;-1.062;0.055
Tilt 1;06.09.2021 05:00:04;-1.062;0.057
Tilt 1;06.09.2021 06:00:04;-1.062;0.055
Tilt 1;06.09.2021 07:00:04;-1.060;0.055
Tilt 1;06.09.2021 08:00:07;-1.062;0.057
Tilt 1;06.09.2021 09:00:04;-1.062;0.055
Tilt 1;06.09.2021 10:00:04;-1.060;0.053
Tilt 1;06.09.2021 11:00:04;-1.060;0.055
Tilt 1;06.09.2021 12:00:27;-1.062;0.055
Tilt 1;06.09.2021 13:00:05;-1.062;0.055
Tilt 1;06.09.2021 14:00:04;-1.062;0.055
Tilt 1;06.09.2021 15:00:04;-1.060;0.055
Tilt 1;06.09.2021 16:00:07;-1.060;0.053
Tilt 1;06.09.2021 17:00:05;-1.060;0.057
Tilt 1;06.09.2021 18:00:05;-1.062;0.055
Tilt 1;06.09.2021 19:00:04;-1.062;0.055
Tilt 1;06.09.2021 20:00:06;-1.062;0.055
Tilt 1;06.09.2021 21:00:04;-1.062;0.055
Tilt 1;06.09.2021 22:00:05;-1.062;0.055
Tilt 1;06.09.2021 23:00:05;-1.062;0.055
Tilt 1;07.09.2021 00:00:06;-1.062;0.057
Tilt 1;07.09.2021 01:00:04;-1.062;0.055
Tilt 1;07.09.2021 02:00:05;-1.062;0.055
Tilt 1;07.09.2021 03:00:05;-1.064;0.057
Tilt 1;07.09.2021 04:00:06;-1.062;0.057
Tilt 1;07.09.2021 05:00:04;-1.062;0.057
Tilt 1;07.09.2021 06:00:05;-1.062;0.055
Tilt 1;07.09.2021 07:00:04;-1.064;0.057
Tilt 1;07.09.2021 08:00:07;-1.064;0.055
Tilt 1;07.09.2021 09:00:04;-1.062;0.055
Tilt 1;07.09.2021 10:00:04;-1.062;0.053
Tilt 1;07.09.2021 11:00:04;-1.062;0.053
Tilt 1;07.09.2021 12:00:07;-1.062;0.053
Tilt 1;07.09.2021 13:00:05;-1.064;0.052
Tilt 1;07.09.2021 14:00:04;-1.060;0.053
Tilt 1;07.09.2021 15:00:04;-1.062;0.053
Tilt 1;07.09.2021 17:00:05;-1.062;0.052
Tilt 1;07.09.2021 18:00:05;-1.062;0.053
Tilt 1;07.09.2021 19:00:04;-1.062;0.053
Tilt 1;07.09.2021 20:00:06;-1.062;0.053
Tilt 1;07.09.2021 21:00:04;-1.062;0.053
Tilt 1;07.09.2021 22:00:04;-1.062;0.053
Tilt 1;07.09.2021 23:00:05;-1.064;0.053
Tilt 1;08.09.2021 00:00:06;-1.064;0.055
Tilt 1;08.09.2021 01:00:04;-1.062;0.053
Tilt 1;08.09.2021 02:00:05;-1.062;0.053
Tilt 1;08.09.2021 03:00:04;-1.062;0.053
Tilt 1;08.09.2021 04:00:07;-1.064;0.053
Tilt 1;08.09.2021 05:00:04;-1.062;0.053
Tilt 1;08.09.2021 06:00:04;-1.066;0.055
Tilt 1;08.09.2021 07:00:04;-1.064;0.053
Tilt 1;08.09.2021 08:00:27;-1.064;0.053
Tilt 1;08.09.2021 09:00:05;-1.062;0.053
Tilt 1;08.09.2021 10:00:04;-1.062;0.053
Tilt 1;08.09.2021 11:00:04;-1.060;0.053
Tilt 1;08.09.2021 12:00:07;-1.062;0.052
Tilt 1;08.09.2021 13:00:04;-1.062;0.052
Tilt 1;08.09.2021 14:00:05;-1.062;0.052
Tilt 1;08.09.2021 15:00:04;-1.060;0.050
Tilt 1;08.09.2021 16:00:06;-1.062;0.050
Tilt 1;08.09.2021 17:00:04;-1.062;0.052
Tilt 1;08.09.2021 18:00:04;-1.060;0.052
Tilt 1;08.09.2021 19:00:05;-1.060;0.052
Tilt 1;08.09.2021 20:00:06;-1.062;0.053
Tilt 1;08.09.2021 21:00:04;-1.062;0.053
Tilt 1;08.09.2021 22:00:04;-1.060;0.053
Tilt 1;08.09.2021 23:00:05;-1.062;0.053
Tilt 1;09.09.2021 00:00:07;-1.062;0.053
Tilt 1;09.09.2021 01:00:04;-1.062;0.053
Tilt 1;09.09.2021 02:00:04;-1.062;0.053
Tilt 1;09.09.2021 03:00:05;-1.062;0.053
Tilt 1;09.09.2021 04:00:07;-1.064;0.053
Tilt 1;09.09.2021 05:00:05;-1.064;0.052
Tilt 1;09.09.2021 06:00:04;-1.062;0.053
Tilt 1;09.09.2021 07:00:04;-1.062;0.052
Tilt 1;09.09.2021 08:00:07;-1.062;0.052
Tilt 1;09.09.2021 09:00:05;-1.062;0.052
Tilt 1;09.09.2021 10:00:05;-1.062;0.052
Tilt 1;09.09.2021 11:00:04;-1.060;0.050
Tilt 1;09.09.2021 12:00:06;-1.062;0.048
Tilt 1;09.09.2021 13:00:04;-1.058;0.048
Tilt 1;09.09.2021 14:00:05;-1.056;0.048
Tilt 1;09.09.2021 15:00:05;-1.056;0.048
Tilt 1;09.09.2021 16:00:06;-1.060;0.048
Tilt 1;09.09.2021 17:00:04;-1.060;0.048
Tilt 1;09.09.2021 18:00:04;-1.060;0.052
Tilt 1;09.09.2021 19:00:05;-1.060;0.053
Tilt 1;09.09.2021 20:00:07;-1.060;0.053
Tilt 1;09.09.2021 21:00:04;-1.062;0.052
Tilt 1;09.09.2021 22:00:04;-1.062;0.053
Tilt 1;09.09.2021 23:00:05;-1.062;0.053
Tilt 1;10.09.2021 00:00:07;-1.060;0.053
Tilt 1;10.09.2021 01:00:04;-1.062;0.053
Tilt 1;10.09.2021 02:00:04;-1.062;0.053
Tilt 1;10.09.2021 03:00:05;-1.062;0.053
Tilt 1;10.09.2021 04:00:07;-1.062;0.053
Tilt 1;10.09.2021 05:00:04;-1.062;0.055
Tilt 1;10.09.2021 06:00:04;-1.062;0.055
Tilt 1;10.09.2021 07:00:05;-1.062;0.053
Tilt 1;10.09.2021 08:00:07;-1.060;0.053
Tilt 1;10.09.2021 09:00:05;-1.060;0.052
Tilt 1;10.09.2021 10:00:04;-1.062;0.052
Tilt 1;10.09.2021 11:00:04;-1.062;0.052
Tilt 1;10.09.2021 12:00:07;-1.060;0.050
Tilt 1;10.09.2021 13:00:04;-1.060;0.048
Tilt 1;10.09.2021 14:00:05;-1.058;0.048
Tilt 1;10.09.2021 15:00:04;-1.058;0.050
Tilt 1;10.09.2021 16:00:06;-1.060;0.052
Tilt 1;10.09.2021 17:00:04;-1.060;0.052
Tilt 1;10.09.2021 18:00:05;-1.060;0.052
Tilt 1;10.09.2021 19:00:05;-1.062;0.053
Tilt 1;10.09.2021 20:00:27;-1.060;0.053
Tilt 1;10.09.2021 21:00:04;-1.062;0.053
Tilt 1;10.09.2021 22:00:04;-1.062;0.053
Tilt 1;10.09.2021 23:00:05;-1.062;0.053
Tilt 1;11.09.2021 00:00:06;-1.062;0.053
Tilt 1;11.09.2021 01:00:04;-1.062;0.053
Tilt 1;11.09.2021 02:00:05;-1.062;0.053
Tilt 1;11.09.2021 03:00:04;-1.062;0.055
Tilt 1;11.09.2021 04:00:07;-1.064;0.055
Tilt 1;11.09.2021 05:00:04;-1.062;0.055
Tilt 1;11.09.2021 06:00:04;-1.062;0.053
Tilt 1;11.09.2021 07:00:04;-1.062;0.053
Tilt 1;11.09.2021 08:00:07;-1.062;0.052
Tilt 1;11.09.2021 09:00:05;-1.062;0.052
Tilt 1;11.09.2021 10:00:04;-1.062;0.052
Tilt 1;11.09.2021 11:00:04;-1.060;0.050
Tilt 1;11.09.2021 12:00:07;-1.060;0.050
Tilt 1;11.09.2021 13:00:05;-1.060;0.052
Tilt 1;11.09.2021 14:00:05;-1.062;0.052
Tilt 1;11.09.2021 15:00:04;-1.060;0.052
Tilt 1;11.09.2021 16:00:06;-1.060;0.052
Tilt 1;11.09.2021 17:00:04;-1.060;0.052
Tilt 1;11.09.2021 18:00:05;-1.060;0.052
Tilt 1;11.09.2021 19:00:05;-1.062;0.052
Tilt 1;11.09.2021 20:00:38;-1.062;0.052
Tilt 1;11.09.2021 21:00:04;-1.062;0.053
Tilt 1;11.09.2021 22:00:04;-1.062;0.053
Tilt 1;11.09.2021 23:00:05;-1.062;0.055
Tilt 1;12.09.2021 00:00:06;-1.062;0.053
Tilt 1;12.09.2021 01:00:04;-1.062;0.053
Tilt 1;12.09.2021 02:00:05;-1.062;0.053
Tilt 1;12.09.2021 03:00:05;-1.064;0.055
Tilt 1;12.09.2021 04:00:07;-1.062;0.053
Tilt 1;12.09.2021 05:00:04;-1.062;0.055
Tilt 1;12.09.2021 06:00:04;-1.062;0.055
Tilt 1;12.09.2021 07:00:04;-1.064;0.053
Tilt 1;12.09.2021 08:00:07;-1.062;0.053
Tilt 1;12.09.2021 09:00:04;-1.064;0.053
Tilt 1;12.09.2021 10:00:04;-1.066;0.052
Tilt 1;12.09.2021 11:00:04;-1.064;0.052
Tilt 1;12.09.2021 12:00:27;-1.062;0.050
Tilt 1;12.09.2021 13:00:05;-1.062;0.048
Tilt 1;12.09.2021 14:00:04;-1.062;0.048
Tilt 1;12.09.2021 15:00:05;-1.062;0.048
Tilt 1;12.09.2021 16:00:07;-1.062;0.048
Tilt 1;12.09.2021 17:00:05;-1.062;0.048
Tilt 1;12.09.2021 18:00:05;-1.062;0.053
Tilt 1;12.09.2021 19:00:04;-1.062;0.053
Tilt 1;12.09.2021 20:00:06;-1.062;0.055
Tilt 1;12.09.2021 21:00:04;-1.062;0.057
Tilt 1;12.09.2021 22:00:05;-1.062;0.057
Tilt 1;12.09.2021 23:00:05;-1.062;0.059
Tilt 1;13.09.2021 00:00:06;-1.066;0.061
Tilt 1;13.09.2021 01:00:04;-1.066;0.063
Tilt 1;13.09.2021 02:00:05;-1.062;0.061
Tilt 1;13.09.2021 03:00:05;-1.062;0.063
Tilt 1;13.09.2021 04:00:06;-1.064;0.063
Tilt 1;13.09.2021 05:00:04;-1.064;0.063
Tilt 1;13.09.2021 06:00:05;-1.066;0.069
Tilt 1;13.09.2021 07:00:05;-1.064;0.069
Tilt 1;13.09.2021 08:00:07;-1.064;0.068
Tilt 1;13.09.2021 09:00:04;-1.062;0.068
Tilt 1;13.09.2021 10:00:04;-1.066;0.068
Tilt 1;13.09.2021 11:00:04;-1.066;0.062
Tilt 1;13.09.2021 12:00:07;-1.066;0.062
Tilt 1;13.09.2021 13:00:05;-1.066;0.060
Tilt 1;13.09.2021 14:00:04;-1.062;0.058
Tilt 1;13.09.2021 15:00:04;-1.066;0.058
Tilt 1;13.09.2021 16:00:07;-1.062;0.060
Tilt 1;13.09.2021 17:00:05;-1.062;0.062
Tilt 1;13.09.2021 18:00:05;-1.060;0.064
Tilt 1;13.09.2021 19:00:04;-1.060;0.064
Tilt 1;13.09.2021 20:00:06;-1.062;0.066
Tilt 1;13.09.2021 21:00:04;-1.060;0.066
Tilt 1;13.09.2021 22:00:05;-1.062;0.068
Tilt 1;13.09.2021 23:00:04;-1.060;0.068
Tilt 1;14.09.2021 00:00:06;-1.062;0.069
Tilt 1;14.09.2021 01:00:04;-1.062;0.069
Tilt 1;14.09.2021 02:00:04;-1.062;0.071
Tilt 1;14.09.2021 03:00:05;-1.062;0.071
Tilt 1;14.09.2021 04:00:06;-1.062;0.073
Tilt 1;14.09.2021 05:00:04;-1.066;0.073
Tilt 1;14.09.2021 06:00:05;-1.062;0.073
Tilt 1;14.09.2021 07:00:04;-1.064;0.075
Tilt 1;14.09.2021 08:00:07;-1.064;0.073
Tilt 1;14.09.2021 09:00:04;-1.066;0.073
Tilt 1;14.09.2021 10:00:04;-1.069;0.069
Tilt 1;14.09.2021 11:00:04;-1.069;0.066
Tilt 1;14.09.2021 12:00:07;-1.069;0.062
Tilt 1;14.09.2021 13:00:05;-1.067;0.060
Tilt 1;14.09.2021 14:00:04;-1.066;0.060
Tilt 1;14.09.2021 15:00:04;-1.064;0.060
Tilt 1;14.09.2021 16:00:07;-1.064;0.060
Tilt 1;14.09.2021 17:00:05;-1.066;0.064
Tilt 1;14.09.2021 18:00:05;-1.062;0.066
Tilt 1;14.09.2021 19:00:04;-1.060;0.068
Tilt 1;14.09.2021 20:00:06;-1.064;0.069
Tilt 1;14.09.2021 21:00:04;-1.064;0.071
Tilt 1;14.09.2021 22:00:05;-1.062;0.069
Tilt 1;14.09.2021 23:00:04;-1.062;0.071
Tilt 1;15.09.2021 00:00:06;-1.062;0.071
Tilt 1;15.09.2021 01:00:04;-1.062;0.071
Tilt 1;15.09.2021 02:00:05;-1.064;0.073
Tilt 1;15.09.2021 03:00:05;-1.066;0.071
Tilt 1;15.09.2021 04:00:06;-1.064;0.071
Tilt 1;15.09.2021 05:00:04;-1.066;0.071
Tilt 1;15.09.2021 06:00:05;-1.066;0.071
Tilt 1;15.09.2021 07:00:05;-1.064;0.071
Tilt 1;15.09.2021 08:00:06;-1.066;0.069
Tilt 1;15.09.2021 09:00:04;-1.062;0.066
Tilt 1;15.09.2021 10:00:05;-1.066;0.066
Tilt 1;15.09.2021 11:00:04;-1.064;0.066
Tilt 1;15.09.2021 12:00:07;-1.062;0.064
Tilt 1;15.09.2021 13:00:04;-1.060;0.062
Tilt 1;15.09.2021 14:00:04;-1.062;0.062
Tilt 1;15.09.2021 15:00:04;-1.062;0.060
Tilt 1;15.09.2021 16:00:07;-1.062;0.064
Tilt 1;15.09.2021 17:00:05;-1.060;0.064
Tilt 1;15.09.2021 18:00:04;-1.062;0.064
Tilt 1;15.09.2021 19:00:04;-1.062;0.066
Tilt 1;15.09.2021 20:00:07;-1.062;0.066
Tilt 1;15.09.2021 21:00:05;-1.062;0.066
Tilt 1;15.09.2021 22:00:05;-1.064;0.066
Tilt 1;15.09.2021 23:00:04;-1.062;0.066
Tilt 1;16.09.2021 00:00:06;-1.064;0.066
Tilt 1;16.09.2021 01:00:04;-1.062;0.066
Tilt 1;16.09.2021 02:00:05;-1.064;0.068
Tilt 1;16.09.2021 03:00:04;-1.066;0.068
Tilt 1;16.09.2021 04:00:06;-1.062;0.068
Tilt 1;16.09.2021 05:00:04;-1.064;0.069
Tilt 1;16.09.2021 06:00:04;-1.062;0.069
Tilt 1;16.09.2021 07:00:05;-1.062;0.069
Tilt 1;16.09.2021 08:00:06;-1.062;0.069
Tilt 1;16.09.2021 09:00:04;-1.064;0.069
Tilt 1;16.09.2021 10:00:05;-1.062;0.068
Tilt 1;16.09.2021 11:00:04;-1.062;0.068
Tilt 1;16.09.2021 12:00:27;-1.062;0.066
Tilt 1;16.09.2021 13:00:04;-1.060;0.066
Tilt 1;16.09.2021 14:00:04;-1.062;0.064
Tilt 1;16.09.2021 15:00:04;-1.062;0.066
Tilt 1;16.09.2021 16:00:07;-1.060;0.064
Tilt 1;16.09.2021 17:00:05;-1.060;0.066
Tilt 1;16.09.2021 18:00:04;-1.062;0.069
Tilt 1;16.09.2021 19:00:04;-1.062;0.068
Tilt 1;16.09.2021 20:00:06;-1.064;0.069
Tilt 1;16.09.2021 21:00:04;-1.062;0.068
Tilt 1;16.09.2021 22:00:05;-1.066;0.069
Tilt 1;16.09.2021 23:00:04;-1.062;0.069
Tilt 1;17.09.2021 00:00:06;-1.066;0.071
Tilt 1;17.09.2021 01:00:04;-1.064;0.069
Tilt 1;17.09.2021 02:00:05;-1.062;0.071
Tilt 1;17.09.2021 03:00:05;-1.064;0.069
Tilt 1;17.09.2021 04:00:06;-1.066;0.069
Tilt 1;17.09.2021 05:00:04;-1.066;0.071
Tilt 1;17.09.2021 06:00:05;-1.066;0.071
Tilt 1;17.09.2021 07:00:05;-1.066;0.071
Tilt 1;17.09.2021 08:00:07;-1.067;0.073
Tilt 1;17.09.2021 09:00:04;-1.066;0.071
Tilt 1;17.09.2021 10:00:05;-1.069;0.069
Tilt 1;17.09.2021 11:00:04;-1.071;0.068
Tilt 1;17.09.2021 12:00:48;-1.066;0.066
Tilt 1;17.09.2021 13:00:04;-1.069;0.064
Tilt 1;17.09.2021 14:00:04;-1.067;0.062
Tilt 1;17.09.2021 15:00:04;-1.066;0.062
Tilt 1;17.09.2021 16:00:27;-1.056;0.073
Tilt 1;17.09.2021 17:00:05;-1.062;0.069
Tilt 1;17.09.2021 18:00:04;-1.056;0.077
Tilt 1;17.09.2021 19:00:04;-1.060;0.073
Tilt 1;17.09.2021 20:00:07;-1.062;0.075
Tilt 1;17.09.2021 21:00:04;-1.062;0.073
Tilt 1;17.09.2021 22:00:05;-1.066;0.075
Tilt 1;17.09.2021 23:00:04;-1.064;0.073
Tilt 1;18.09.2021 00:00:06;-1.066;0.075
Tilt 1;18.09.2021 01:00:04;-1.066;0.073
Tilt 1;18.09.2021 02:00:04;-1.062;0.073
Tilt 1;18.09.2021 03:00:05;-1.066;0.073
Tilt 1;18.09.2021 04:00:06;-1.064;0.073
Tilt 1;18.09.2021 05:00:04;-1.066;0.071
